	Parvimonas	Oscillibacter	Tannerella	Megasphaera	Parasutterella	Paraprevotella	Murimonas	Butyrivibrio	Clostridium	Sarcina	Alistipes	Pragia	Hydrogenoanaerobacterium	Pectobacterium	Erwinia	Asaccharobacter	Rothia	Shimwellia	Solobacterium	Coriobacterium	Lachnoanaerobaculum	Oribacterium	Methanobrevibacter	Slackia	Cronobacter	Acidaminobacter	Butyricicoccus	Yokenella	Pseudobutyrivibrio	Peptostreptococcus	Bilophila	Faecalitalea	Weissella	Bifidobacterium	Pseudobacteroides	Trabulsiella	Lactococcus	Anaerotruncus	Coprococcus	Alkaliphilus	Dialister	Catenisphaera	Bacteroides	Hallella	Escherichia	Shuttleworthia	Anaerostipes	Mobilitalea	Ethanoligenens	Eggerthella	Photobacterium	Olsenella	Desulfotomaculum	Acetivibrio	Dorea	Parabacteroides	Robinsoniella	Pasteurella	Actinomyces	Olivibacter	Sutterella	Allisonella	Megamonas	Yersinia	Mucinivorans	Eisenbergiella	Dysgonomonas	Lelliottia	Undibacterium	Propionispira	Sporobacter	Kosakonia	Faecalicoccus	Odoribacter	Propionispora	Coprobacillus	Kluyvera	Mannheimia	Dehalobacter	Bacillus	Coprobacter	Papillibacter	Filifactor	Stomatobaculum	Blautia	Brachyspira	Turicibacter	Catenibacterium	Dickeya	Catonella	Ilyobacter	Mangrovibacter	Collinsella	Anaerosporobacter	Edwardsiella	Terrisporobacter	Veillonella	Gemmiger	Enterobacter	Intestinibacter	Granulicatella	Pseudocitrobacter	Barnesiella	Lactonifactor	Salmonella	Serratia	Lachnospira	Desulfovibrio	Cloacibacillus	Hungatella	Hafnia	Syntrophococcus	Porphyromonas	Eubacterium	Aeromonas	Enterococcus	Fusicatenibacter	Adlercreutzia	Intestinimonas	Haemophilus	Senegalimassilia	Kandleria	Roseburia	Citrobacter	Xenorhabdus	Cellulosilyticum	Romboutsia	Tatumella	Sodalis	Fusobacterium	Asaccharospora	Actinobacillus	Klebsiella	Alloprevotella	Succinivibrio	Akkermansia	Acidaminococcus	Microbacter	Hespellia	Selenomonas	Siccibacter	Raoultella	Gemella	Vibrio	Holdemania	Faecalibacterium	Lachnobacterium	Holdemanella	Pantoea	Pseudoflavonifractor	Sphingobacterium	Ruminococcus	Mitsuokella	Butyricimonas	Lactobacillus	Streptococcus	Shigella	Prevotella	Pluralibacter	Flavonifractor	Sporomusa	Cetobacterium	Paenibacillus	Subdoligranulum	Vallitalea	Mogibacterium	Anaerofilum	Phascolarctobacterium	Acetanaerobacterium	Rikenella	Pectinatus	Klebsiellaquasipneumoniae
10023	3.35137159810909e-05	0.000282566624938938	0.000288645093032891	0.0467912924731814	0.00115874220614798	0.000138600024751755	0.00198986124038068	0.000268109727848727	0.0447539847604939	3.54851110388021e-05	0	9.85697528855615e-07	2.46424382213904e-06	6.03583276498583e-05	5.25705348723652e-06	0.00100787572325487	4.3370691269647e-05	1.57711604616898e-05	0	0.000474284794301355	0.000974925263004127	0.00067773745805416	0	0.000152947399894425	9.85697528855615e-07	0	0.00122803830702422	1.97139505771123e-05	0.00421272651289494	2.26710431636791e-05	0.000571704566736256	1.92445708014574e-05	0.000252338567387037	0.0447647179113746	0.000121459839944323	7.88558023084492e-06	2.46424382213904e-06	2.61209845146738e-05	0.00334322394749944	0	3.14015069906438e-05	2.58158876605277e-05	0.418509975806751	0	9.85697528855615e-06	0.000240017348276342	0.00947872559635032	0.000829182842666331	8.03343486017326e-05	0.000177425555194011	0	7.60629926433911e-05	0.0024561431095093	0.000519118385871639	0.00107830615858813	0.0230340380132122	0.00099685312152596	1.75782725978923e-05	0.000341489432774207	0.00339277089432103	0.0139203490683091	2.95122533937362e-05	5.87585249145487e-05	0.000195168110713412	3.94279011542246e-06	0.000568090342463457	7.35987488212521e-05	4.40825839293542e-06	0.000196153808242267	0.00066348395886737	3.99442189074253e-05	9.85697528855615e-07	0.000587194099332277	0.000132928352462674	0.000164721009266429	5.42133640870588e-05	1.12651146155209e-05	8.31271582667906e-05	0	0.000674604348052289	0.000322651657778409	7.03130903916677e-05	2.13567797918059e-05	0.000295787488618932	0.0484031113307568	0	0	0	0	1.47854629328342e-05	7.09702220776043e-05	0	0.0170474744786035	0.000307044780238524	1.1675821919145e-05	7.32701829782345e-05	0.00554422003397317	0.00833623175344172	5.0380095919276e-06	3.39478922735865e-05	0.000170032823727594	1.07018588846759e-05	0.000204696520159345	0.00135818167281648	3.15423209233797e-05	0.00059223993192042	0.00204121529933522	0	0	0.00846934785781714	0	0.000469051209802438	0.000376536456022845	0.046187529267792	0	0.000133069166395508	0.0123837874348122	0.000856078303811101	7.70486901722467e-05	0.00098734035807366	9.85697528855615e-06	6.57131685905057e-06	0.0875163129029174	4.76420472280871e-05	5.22419690293476e-05	6.57131685905057e-06	0.000529683342321543	1.77425555194011e-05	5.25705348722666e-05	0.00221401355224537	2.14623902413825e-05	6.33584467159078e-05	1.34711995610596e-05	1.00760191838355e-05	1.97139505771123e-06	0	9.30584520198271e-05	0	0.00137623323668474	8.02248266540929e-05	0	2.37506166476263e-05	6.4398905218534e-05	0.000153768814501476	0	0.0133652370767076	0.00289303789318782	0	1.57711604616898e-05	0.000418100035156585	0.000313451814176085	0.0526074359456912	2.5628135750246e-05	9.85697528854629e-06	0.00453976296007612	0.0171595506345802	4.40278229555836e-05	0.00298774308592119	0	0.00154069999857953	8.84389727278568e-05	0	0.0001046482209805	0.00526611251689615	0.000257267055031315	1.97139505771123e-06	0.000278623834823516	0.0118588174477252	1.62640092261176e-05	2.36567406925348e-05	0.000133233449317312	0
10025	0.000124402769517166	0.0026435588522354	5.85729706474566e-05	0.0180380035650899	0.00524085542455286	0.00386581606273773	0.000889123439944647	0.000300899198768704	0.0286212359600478	0.000106908630053402	0.00379428447025781	0	0.00134354991078119	1.16627596421978e-06	1.94379327370353e-06	0.000492168456900749	3.49882789265935e-05	0	5.83137982109892e-05	0.000700154337186222	0.000297789129530396	0.00020954091490521	0	0.000456013902009936	0	0	0.000705596958352969	0	0.00854117574317099	0.000156151392987334	0.000886369732807036	0	8.23057609034771e-05	0.0177143712411681	8.722078103842e-05	5.24824183898903e-06	3.26557269981539e-05	0.00111440445228756	0.0026972121746641	5.59812462825496e-05	0.000171053808085957	2.33255192843957e-05	0.118214865612468	0.00133723258263778	1.28290356064176e-05	0.000544835998459878	0.00388661465076243	0.000888730053211036	0.000895922088322947	0.000460679005866815	0	0.000212650984142352	0.000300103169141795	0.000379678363304661	0.0187890297491523	0.00471978924098052	0.000525472114990654	3.14894510339342e-05	0.000364461238818683	0.0021459477741644	5.63700049372507e-05	0.00128387545727472	0.0702841492544679	0	6.60889713058266e-05	0.00055828519668132	5.18344872986052e-06	0	0	3.75429786577694e-05	0.000441889004221181	0	0	0.000513161424256705	0.00010107725023242	0	0	4.08196587476924e-05	2.33255192843957e-05	1.16627596421978e-05	3.25261407799203e-05	0.000254636918854264	2.33255192843957e-06	7.14482870461255e-05	0.071226486349392	9.33020771375827e-06	0.00222758709165979	0	0	3.34332443076727e-05	0	0	0.0211764614409545	0.000263383988585912	0	0.00371511654706867	0.000408196587476924	0.018137340657564	0	0.009960015246747	0.00011995981346244	0	0.00244490317965552	0.000552731501614662	1.6327863499077e-05	1.39953115706374e-05	0.002083866719466	0	0	0.00265580474985971	0	0.000146043667963707	1.39953115706374e-05	0.0727906706809425	0	8.16393174953849e-06	0.0176815211349203	0.000492168456900749	0.000377095895097341	0.00060218715619176	3.49882789265935e-06	0	0.0657624788288894	1.16627596421978e-05	0	0.00206025425926514	0.0200092135801367	0	5.44262116636288e-06	3.32388649802638e-05	0.00128156604574259	3.73208308550331e-05	0	2.04098293738462e-05	0	0	0.0028797297349899	0	0.000998646934759491	5.36486943541101e-05	0	0	0.000144877391999487	6.9976557853187e-06	0.000221592433201759	0.0931166392592718	0.00110660151071682	1.16627596421978e-05	0	0.000741945892571541	5.13161424256705e-05	0.0728674412590655	0	0.000244917952486155	0.0112091662256153	0.00131089418378304	1.10796216600879e-05	0.147755765706965	1.16627596421978e-06	0.000808618001858662	0.000104511285015904	0	0.000400421414381737	0.0105301113016092	0.000264550264550132	2.33255192843957e-05	0.00146503699039131	0.00625972706551579	0.000253304032037846	4.66510385687914e-06	0.00083155476248754	0
10029	0	0.0208057684660183	0.00023815006483979	0.000578508724088788	0.000147859073335645	0.00025875337833738	0.00101833464051802	0.0018669756971309	0.0405349128053144	9.69567694004233e-06	0.00350256329459029	2.78750712026217e-05	0.00176726797177309	6.15069505883935e-05	0.000107056432879594	0.000543477319907535	0	0.000247239761971079	0.000121195961750529	0.00088827983108779	0.000442365260389431	0.000111846558986899	0	3.72821863289665e-05	0.000262735531366672	1.09076365575476e-05	0.00107258426149218	0.000394406286954384	0.00525276283508755	1.93913538800847e-05	0.00424455190486028	0	5.97900077970085e-05	0.0383393036771986	0.000175286873727103	0.00139600434228134	0.00100592648252939	0.00229990498620742	0.00426001881807185	8.07973078338476e-06	1.21195961750529e-05	2.82790577417497e-05	0.351968121422524	2.42391923501058e-06	0.00117496599298978	7.31215635894455e-05	0.00417730738354798	0.00084706839472901	0.002205372136042	0.0018141015541318	2.42391923501058e-06	5.69621020227487e-05	0.000354103820308733	0.000462530921803056	0.0150987564331997	0.0273898016098402	0.000551845612503672	3.18139399595139e-05	0.000145435154100635	4.84783847002116e-06	0.00241907139654056	0	0	0.000401562619933016	1.21195961750529e-06	0.00120210523156766	4.12066269951799e-05	2.7269091393869e-06	6.05979808752645e-06	3.63587885251587e-05	0.0003723024520245	0.00049194017998196	4.03986539168026e-06	0.00217425555380449	0.000469028371974547	0.000464584520043291	1.93913538800847e-05	1.38365389665591e-05	2.69324359445351e-06	0.000142405255056872	4.24185866126852e-05	0.000879478695770076	4.03986539168026e-06	8.21246921766622e-05	0.043696088236832	0	0.000596284131812603	4.84783847002116e-05	0	0.000118772042515518	4.28225731518132e-05	9.93806886354338e-05	0.0228192950896196	5.09023039352222e-05	3.63587885251587e-06	0.000636105662101889	0.000140587315630614	0.0123581309889565	0.000887553617189037	0.00363838934029326	0.000127255759838056	0.000525971236542896	7.39295366678227e-05	0.000738689386869475	0.00230184796909455	0.000429033704596873	0.00148604524687586	0.000149475019491915	0	0.00301495154181803	0	0.000141395288709355	9.69567694004232e-05	0.0661850810463921	2.42391923501058e-06	3.27229096726428e-05	0.0149288993309952	0.000567716512257641	0.00144707978330132	0.000211991936429038	2.42391923501058e-06	8.48371732253703e-05	0.0155235098042653	0.00615326325898236	0.000135739477160593	1.51494952188161e-05	0.00143030472320024	0.000373283562191629	0.000818274735086059	9.96115380864161e-05	0.000153399460158007	1.51494952188161e-06	0.00115233312806874	0	0	0	7.19096039719402e-05	1.21195961750529e-05	0.00287884655302869	4.12066269951799e-05	0	3.30258995770192e-05	9.13009578520248e-05	0.000100188661713811	6.46378462669084e-05	0.0525386514121643	0.000655968333611138	0	0.000500943308568449	0.0034415613271799	0.000145435154100635	0.117774340044697	0	0.00203609215740889	0.00338366620862602	0.00760778793707346	0.00128098360333747	0.00968173940444101	4.31255630561895e-05	0.00519445892062768	0.000323593217873913	0	0.000378131400661651	0.0074513104842369	8.34232203382404e-05	0.000175734144538267	0.00114891847994062	0.026284172211336	0.000374909127075099	1.57554750275688e-05	0	7.75654155203386e-05
10031	2.62944016828382e-05	0.000812736052014998	0.000271908017402076	0.00149460718137141	0.000108194064067251	0.002234426543003	0.000497492546125094	0.000204711213101756	0.01425642714096	0.000184857611831261	0.00337444821596025	2.56114302105908e-05	8.3664005354485e-05	4.42224028302278e-05	0.000201192012877058	0.000261378873870501	0.000233064014916066	1.6732801070897e-05	0.000122707207853643	0.000335509735757951	0.000274896017593308	0.00027131041736383	0	0.000386903339047134	1.11694292862728e-05	0	0.000721104046150163	5.25888033656763e-05	0.00789987410559486	2.39040015298529e-05	0.000525888033656763	0.000117129607496279	0.000308361619735102	0.00631304680403414	6.7728004334623e-05	2.33064014916065e-05	1.91232012238823e-05	0.000152388009752812	0.0029022351000259	0	0.000181670411626882	0.00216849133877917	0.111437552503451	0.000121455093487338	2.41696015468247e-05	0.000153782409842452	0.000629927354601435	0.000552210892484507	1.91232012238823e-05	9.24288059153913e-05	0	3.22704020653014e-05	0.000224797214386593	7.95092622314278e-05	0.0067791985481537	0.00417582986724856	0.000267127217096106	0.00178907222878496	0.000179280011473897	0.00168523210785463	0.00542267966133933	0.00233064014916065	7.17120045895586e-06	0.000235454415069051	3.82464024477646e-05	0.000757870677074765	9.56160061194115e-06	5.97600038246322e-06	7.41024047425439e-05	2.39040015298529e-05	4.38240028047701e-05	2.21112014151139e-05	0.00117288967506438	0.000613763696423879	3.3465602141794e-05	0	3.26688020907591e-05	0.00158762410160374	1.19520007649264e-05	0	6.13536039265825e-05	7.88832050485145e-05	4.18320026772425e-06	0.000102502635131578	0.0115632761686173	0	0.00200873292856262	0	0	0.000109958407037323	2.39040015298529e-06	4.78080030597058e-06	0.011163083343009	0.000148404009498235	0	0.000340859678957261	0.0122681216994533	0.00767477809118078	0.000158928410171131	0.00162212838952744	0.000275892017656654	3.38640021672517e-05	0.00171790090994144	0.000704584673664866	7.88832050485145e-05	0.000829867253110994	0.000908086458117676	1.19520007649264e-05	7.17120045895586e-05	0.00199638252776423	1.19520007649264e-05	0.000126492008095073	7.41024047425439e-05	0.0505052139180981	1.19520007649264e-06	0.00157447690076232	0.00225005900114709	0.000273330874635427	0.000247406415833977	0.0273612505511031	4.06368026007499e-05	2.39040015298529e-06	0.0536889850360878	0.00013187040843929	7.0516804513066e-05	1.53668581262828e-05	0.00191663137981042	0.000108763206960831	0.000629073640261425	0.000122508007840496	0.000203198241576202	0.00151672786850388	0.000592586837926009	0.000187912012026078	1.6732801070897e-05	0.000394416025242572	0.002271676945391	5.97600038246322e-06	0.000415521740879372	0.000412344026389962	9.56160061194115e-06	0.000201462355751276	0.00025338241621644	0.00230912654778379	3.4262402192829e-05	0.0537250402384352	0.000901436971977217	0.0272569361444004	4.66128029832131e-05	0.000645607241319175	5.49792035186616e-05	0.0129696187728863	0.00705646125161257	0	0.00512179278493501	0.0443714044398037	6.95208044493619e-05	0.425672281071559	5.8232803726865e-05	0.000921698458988975	0.00061732083950845	0	7.64928048955292e-05	0.00525449793628317	8.15392052184716e-05	0.000143424009179117	0.000547003235008532	0.0176266399852967	2.98800019123161e-06	2.98800019123161e-05	9.56160061194115e-06	1.15536007394329e-05
10036	2.05579777802547e-05	0.000730134528306705	0.000733234540829084	0.000192445514221003	0	0.000143192025789143	0.000911101158442152	0.000140873814669846	0.0256669479792394	2.39843074102971e-05	0.000925965582518972	5.13949444506367e-06	3.12652578741373e-05	1.45619009276804e-05	2.28421975336449e-05	4.55620261518944e-05	0.000253548392623141	0.000110499130568869	0	8.83911465269967e-05	0.000637487662833818	0.000431676743746569	0	7.02601522350885e-05	0.000145809360922727	8.56582407510612e-06	6.99950195851651e-05	0.000110499130568869	0.00147212524485425	5.65344388957004e-05	0.00298090677813693	0	0.000338064523497807	0.199026351329867	3.42632963004245e-05	0.000509421794637852	6.8526592600849e-06	1.10743868399831e-05	0.00286840215701188	0	3.59764611154457e-05	4.28291203755306e-06	0.299993827168258	0	0.00168158343744826	0.000369520133017868	0.0537223536328578	0.00144915048099688	5.56778564881898e-06	0.0021057650851274	0	4.28291203755306e-06	0.000372888677326306	0.000646237040281718	0.000720141066885463	0.0247728730956916	0.000992445894923149	0	0.000248408898178077	8.56582407510612e-06	0	0	3.697580725757e-05	0.000402593731529988	3.42632963004245e-06	0.00136871331397187	0.000182880344003516	8.56582407510612e-07	0	1.88448129652335e-05	3.28764485929815e-05	0.00013248474569526	4.28291203755306e-06	0.000262848430190277	0.000253738744269064	0.000405163478752519	2.26382493413764e-05	0	0	0.000488313156738361	0.000113068877791401	8.93700978499883e-05	1.71316481502122e-06	0.000299028839497905	0.0933690358240001	0	2.17000876569069e-05	4.11159555605094e-05	0.000234513228011985	0	5.13949444506367e-06	9.36530098875414e-05	0.00132572443417608	0.000287097870250926	0	1.19921537051486e-05	0.000194872497708664	0.00926734467205848	0.000157397017380075	0	0.000149901921314357	0.000228014078951226	0.000291238018553608	0.000323930913773882	0.00141850046683757	0.000178413878593169	0.000666325937220295	4.62554500055731e-05	1.71316481502122e-05	0.000443362975163444	0	0.000365590731180498	0.000201725156968749	0.0683326276725877	0	1.88448129652335e-05	0.0389663756053941	5.12725755352414e-05	0.000178617826785352	0	2.71251095711979e-05	0.000129629471002987	0.0631555999618893	0.00021758212891739	0.000163607239834527	3.62619885845874e-05	1.37053185201698e-05	0.000177312558354697	0.000286955106516055	3.97291078530664e-05	0	0	6.48861173689289e-05	2.14145601877653e-06	0	0	0.000429147786162817	0.000299803842628714	0.000756171914185947	0.000161608547550621	5.13949444506367e-06	3.97698974915886e-05	0.000198727118542462	6.68134277858277e-05	0.000349771149733214	0.00218999568853832	0.000365312001983886	0	0.000194444206504909	0.000910281966533429	0.000582476037107216	0.0432117101885387	3.42632963004245e-06	6.2244988279133e-05	0.000586480219949014	0.0131275536863039	0.00251212166081078	0.00219450294358573	0.000110142221232121	0.00168805879255306	0.000371566413213682	0	0.000121634701866507	0.00436483802638324	0.000284099831824639	3.42632963004245e-05	0.000318444707401765	0.00508881331928311	6.79147480240434e-06	2.99803842628714e-05	2.80292798901893e-05	0
10037	2.5648917615674e-05	0.00112085769980495	0.00216715033197372	0.0111935795059366	0.00186595875654028	8.32164882642009e-05	0.000415354704174319	0.000263349243804477	0.0802961961434205	1.53893505694044e-05	7.69467528470219e-05	1.15420129270533e-05	5.1297835231348e-05	2.22290619335414e-05	2.05191340925392e-05	0	5.1297835231348e-05	0.00013109446781316	8.20765363701567e-05	0	0.000481130946274445	0.000309069457268871	0	5.89925105160501e-05	0.00016857038632911	0	0.00225863147146535	9.74658869395611e-05	0.00421515533473076	3.33435929003762e-05	0.00473756882459939	0	9.361854929721e-05	8.03666085291545e-05	0.000272733490647094	0.000398336850898954	0	0.000408133312488416	0.00116080181773482	0	9.27635853766448e-05	3.41985568209414e-05	0.4387413261875	0	0.00141023245247241	0.000177405013507984	0.000519054703034213	0.000862078441717876	0.000115664404676427	0.00178217229233335	0	1.53893505694044e-05	0.000516265892150096	0.000106473542530768	0.000749365698195521	0.120835460565033	0.000387441149983288	2.94962552580251e-05	0.000213740980131044	3.07787011388088e-05	0.00152771365548358	3.20611470195925e-05	3.27023699599843e-05	0.000366779521904138	2.5648917615674e-06	0.000771879748103183	0.000312489312951389	0	5.64276187544828e-05	0.000386016210115893	0.000106259801550594	7.18169693238871e-05	3.41985568209414e-05	0.000310351903149655	0.000226565438938881	0.000109007899866614	6.41222940391849e-06	8.25040183303752e-05	0	0.000147374405800488	0.00012824458807837	0.000164824830106683	1.32519407680555e-05	0.000122717857020737	0.0660215505869687	0	2.5648917615674e-06	0	0.000312346818963495	0.000523054712805168	7.30994152046708e-05	2.5648917615674e-06	0	7.90841626483708e-05	0	0	0.00225318616553788	0.003475774393749	5.80306761054624e-05	8.13437101526027e-05	0.000225282993058097	0.000304153414726295	0.000361649738381003	0.00101922386375284	0.00143135209693994	0.000198921605508085	0.00172473703752419	0.000231908963441291	0	0.00347799322868539	0	0.000355237508977085	0.000228763917591287	0.0318476096023102	0	0.000341985568209414	0.000897213387594808	0	0.000823543996443693	0.000854963920522893	5.1297835231348e-06	5.1297835231348e-06	0.00996892002585308	0.000278138084001459	0.000151328613932476	3.66413108794976e-06	1.3190871916614e-05	0.00018723709859442	0.000357374918778818	0.00389072706131334	4.39695730554228e-06	4.18932321056436e-05	7.05345234431034e-05	5.41477149663943e-06	0	0	0.00433915563763165	0.000442260622315795	0.000481130946274445	5.77100646352664e-05	0	2.05191340925392e-05	7.95116446085893e-05	4.87329434697806e-05	0.000647635169795768	0.0487879054361548	0.00080857194969213	0	0.00016201566293858	0.00209893642488693	0.000923361034164263	0.0640710470946123	2.82138093772414e-05	0	0.00187849822737746	0.00312820611470164	0.0023173898847207	0.00294733544386704	0.000122687322595017	0.00732191101535012	0.00119181970520789	6.41222940391849e-06	8.72063198932915e-05	0.00245772610539115	0.000188519544475204	2.5648917615674e-05	0.000598393319230214	0.028970192904224	0.000116590615590298	5.25802811121316e-05	5.77100646352664e-05	0
10038	0	0.0016045834715047	0.00020970733085226	0.000393447972755693	3.5002394900748e-05	0.000153212237328428	0.00038600448100815	0.000239520774227971	0.0348791759436351	0	0.0263956130331657	5.52669393169123e-06	8.4742640285969e-05	3.70288493423312e-05	2.39490070373655e-05	0.000272860774684483	3.42655023764856e-05	0.000124903282856222	3.31601635901474e-05	0.000179617552779965	0.000306178843815694	0.000142588703437634	0	8.67954123176927e-05	1.98960981540884e-05	0	0.00139162153199985	0.000133745993146928	0.000503666040308496	6.63203271802947e-06	0.00389079252791063	0	0.000149589182417407	0.0110025422792109	0.000132864353876451	0.000329680451820563	0	0.000208909030617928	0.00178772319509267	0	0.0135208724807147	1.10533878633825e-05	0.583623199657468	8.84271029070597e-06	0.00104842261137195	0.000242604318541004	0.00433673532048284	0.000621476732618679	1.32640654360589e-05	0.000158800338970963	2.21067757267649e-06	3.31601635901474e-05	0.000339733771257947	0.000123776012744582	0.000578100957785023	0.0326259779177697	0.000338295076330347	9.94804907704421e-06	4.42135514535298e-05	8.84271029070597e-06	0.0340035370841235	0.00352713606720534	2.21067757267649e-05	0.000496297115065872	0.000390061776156819	0.000835557169701735	0.000229296390454343	0.000158247669577794	0.00061125234884505	2.21067757267649e-05	0.000127113960428898	0.000111915552116747	0	0.0127152910462058	0	0.000198960981540884	0.000190670940643347	1.65800817950737e-05	0	1.32640654360589e-05	0.00913267749898502	0.000397185070557175	6.90836741461404e-06	0.000115692126303772	0.0110590066688428	0	0.000331601635901474	9.57960281493515e-05	0	0	0	9.94804907704421e-06	0.0064110439135307	0.000105007184702133	0	2.46858995615173e-05	0.00736983758537792	0.00299309952786622	0.000802107512619822	3.53708411628239e-05	5.71091706275129e-05	0.00016672193360565	0.00796138683173596	0.000395404246957086	0.000893666408754472	0.000324969603183444	0.00103907986686769	5.30562617442358e-05	0	0.00276555764341829	9.67171438045965e-05	7.13557594291076e-05	0.000247525707898803	0.0173480553932832	1.10533878633825e-05	7.73737150436772e-06	0.00142822052736849	0.000272860774684483	0.00135477690579226	0.000486717512250572	0	3.31601635901474e-05	0.0316463494871295	0.000651439309005333	0.000111639217420163	7.73737150436772e-05	9.59802512803342e-05	0.000177959544600458	0.00043181901919651	0.000328193507977299	8.29004089753684e-06	1.10533878633825e-05	0.000132057281111999	1.01936799184503e-05	0	0.000464242290262063	0	5.52669393169123e-05	0.000436029833620077	1.17902803876448e-05	3.20548248038091e-05	0.0001950922957887	5.74776168895888e-05	0.000240963855421738	1.65800817950737e-05	0.0449974471937754	0.00036341960239424	0	0.000186802254891164	0.00170295862348881	0.000432924357982848	0.0428262679376679	4.91261682816507e-06	0.00101691168343119	0.00473398179875197	0.00119247632732423	0.0016426387068645	0.0027928753019902	0.000103134249536443	0.00474779853358119	1.10533878633825e-05	0	9.13746730039985e-05	0.00213461973713983	0.000509100622673922	2.21067757267649e-05	0.000591777332133429	2.76334696584561e-05	9.94804907704421e-06	3.09494860174709e-05	0	4.31082126671916e-05
10040	0	0.00484948491412762	0.000158135377634223	0.00657516859861388	4.01067986754609e-05	0	0.000895445668383608	0.00163401100181236	0.0279625146035387	6.87545120148794e-05	0.00333459383272165	1.17864877739744e-05	0.000550036096119035	0.000113444944824551	5.72954266791808e-06	0.000293434435206213	8.59431400185993e-05	2.06263536044638e-05	0	0.000569598391797822	0.000733381461490901	0.00048013567557172	0	7.11281796916654e-05	0	6.87545120148794e-06	0.00208784534818403	2.75018048059518e-05	0.00608859400842495	6.87545120148794e-05	0.000550036096119035	0	0.000515658840111596	0.0494131038461478	0.000243914816433461	2.75018048059518e-05	0	0.0013773820573659	0.0103441163326386	9.82207314497295e-06	0.000357523462477373	3.43772560074397e-05	0.23785184166602	0	6.53167864141354e-05	0.000591288803327963	0.00586353211571627	0.00101603889977697	0.000371847319148285	0.000469822498769489	0	0	0.000713778240507016	0.00162358869086663	0.00107876375022218	0.0119082814809771	0.000808820439953582	0.00108116470143398	0.000412527072089277	0.00157791605074148	0.0207627167199715	0.00141634294750652	9.62563168208312e-05	7.56299632163674e-05	6.87545120148794e-06	0.00176235275757576	2.06263536044638e-05	0	0.000522534291313084	8.25054144178553e-05	5.38577010784368e-05	0	0	0	0	0	0	0.000558630410120895	0	0.000422458279380697	2.06263536044638e-05	0.000195950359242406	0	0.000310159243089269	0.0365409359452178	0	0.000488157035305644	0	0	0.000524826108381392	0	0	0.0176407707708141	0.000360715636250966	0	0.000201679901910428	0.00714479427395531	0.0256564009632269	6.81815577479742e-05	0.00100467530681743	0.000536858147983996	1.37509024029759e-05	8.25054144178553e-05	0.000555274535130348	0.000120320396026039	0.00103131768022319	0.00700439319505945	0.000412527072089277	0	0.00338566861307507	3.43772560074397e-05	0.000567224724122755	0.000123758121626783	0.0578242225418782	0	0.00312554737595096	0.0166007769259926	0.000293434435206213	0.000924748186600128	0.017831482691059	4.12527072089276e-05	0	0.0777292949335122	1.71886280037199e-05	6.87545120148794e-05	0.000137509024029759	0.000937066703334982	7.73488260167393e-05	0.000275018048059518	6.87545120148794e-05	7.36246232827146e-05	0.000794114613771857	7.85765851597149e-05	1.71886280037199e-05	0	6.87545120148794e-05	0.000354085736876629	0.000119829292368643	0.00164396949264051	6.87545120148794e-05	6.87545120148794e-06	4.82918596294332e-05	0.000695184510371906	0.00175324005637943	0	0.0791623081216595	0.00156299195626934	0	2.75018048059518e-05	0.000427423883024688	6.87545120148794e-05	0.0418783732682631	6.87545120148794e-05	0	0.0341177077245835	0.0963530642411619	0.000221160346981081	0.00146447110591693	1.71886280037199e-05	0.00114247080797943	0.000593007666128335	0	0.000475552041435103	0.0172717882230124	0.000226889889649102	0.000206263536044638	0.00152651386795072	0.0170832044186189	0.000156989469100756	1.37509024029759e-05	3.66690730747169e-05	0
